unikey3,性別,年齡,縣市,OB等級,星座,會員年資_天數,是否獨居,是否為寵愛自己名單,高健康意識,高美麗意識,健檢標籤,美容標籤,保健標籤,有無養寵物,全通路歷史累積消費金額,全通路歷史累積消費件數,全通路近三年累積消費金額,全通路近三年累積消費件數,全通路近一年累積消費金額,全通路近一年累積消費件數,全通路近一年保健消費金額,全通路近一年保健消費件數,全通路近一年美容消費金額,全通路近一年美容消費件數,ob歷史累積消費金額,ob歷史累積消費件數,OB近三年累積消費金額,OB近三年累積消費件數,OB近一年累積消費金額,OB近一年累積消費件數,OB近一年保健消費金額,OB近一年保健消費件數,OB近一年美容消費金額,OB近一年美容消費件數,三年內有高單一次付清,三年內買過黃金鑽石,十年地址不變,商務菁英,房產投資客,打高爾夫,有富等信用卡,有高價保單,科學園區3公里內,買過大額禮券,買過收藏品,退休保健族,重金珠寶客,關注理財,高價地段,高社經地位職業,persona,rr
24798365,男,67.0,台北市萬華區,D+,天蠍座,7577,否,否,是,否,否,是,是,是,77079.04764,50,37340.95237,9,21045.71428,3,17142.85714,1,0.0,0,22800.0,2,22800.0,2,17142.85714,1,17142.85714,1,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
24805455,女,60.0,新北市中和區,B,摩羯座,7572,否,是,是,否,否,是,是,否,507780.95241,117,236870.47623999996,48,57328.57144,13,41709.52382000001,7,0.0,0,400695.80955,71,195975.23814,28,53062.85716,11,39805.71430000001,6,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶與家人同住，家中有佛堂，信仰一貫道。
    2) 客戶的媽媽曾購買過十幾萬的遠紅外線能量床，家人也使用過價值一萬多元的產品。

2. 健康狀況
    1) 客戶的膽固醇、血壓、血脂偏高，建議每三個月抽血檢查。
    2) 客戶最近睡眠不好，睡眠時間通常為五到七小時，晚上睡前會起來上廁所一到兩次。
    3) 客戶有腰痛問題，目前正在接受能量治療。
    4) 客戶每天都有上廁所，偶爾會吃西藥。
    5) 客戶有運動習慣，但有時會忘記運動。

3. 職業背景
    1) 客戶目前已經退休。
    2) 客戶有時候會參與志工活動。
    3) 客戶目前正在上課。

4. 健康食品使用心得
    1) 客戶是素食者，偶爾食用素食幹細胞產品和代餐，但表示沒有特別的感覺。
    2) 客戶有在吃益生菌（建議飯前食用）、速速通和梅託洛全效金梅（建議晚上吃兩顆），以及顧血管的產品，但因為吃的東西太多，常常吃不完。
    3) 客戶吃過很多保健食品，但覺得效果不明顯，且不喜歡瓶瓶罐罐的產品。

5. 禁忌
    1) 客戶不喜歡厚重的保暖產品。
    2) 客戶對於價格較高的產品較為敏感，認為花太多錢不行。
    3) 客戶對減肥產品沒有特別興趣。",1
24808365,女,56.0,新北市板橋區,Z,處女座,7570,否,否,否,是,否,是,否,否,26953.47619,11,12709.52381,5,5588.57143,2,0.0,0,2838.09524,1,7539.047619999999,3,2838.09524,1,2838.09524,1,0.0,0,2838.09524,1,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶有兩個小孩，是兩個孩子的母親。
    2) 客戶表示葉黃素是全家一起使用的保健品。

2. 健康狀況
    1) 客戶有老花眼，度數約為兩百左右，但眼睛狀況目前還好，沒有霧霧或乾澀的問題。
    2) 客戶幾乎全白頭髮，可能是遺傳因素導致。
    3) 客戶的睡眠狀況還不錯。

3. 職業背景
    1) 客戶目前工作地點在台北市，工作時間較晚，通常七點下班，八點左右才能回家。
    2) 客戶的工作與電腦密切相關，幾乎整天都在使用電腦。
    3) 客戶曾從事會計方面的工作，後來因二度就業遇到找工作的困難，並提到超過45歲的年齡在辦公室工作中不受歡迎。
    4) 客戶在工作場合曾與經理發生爭吵，並因此被公司投訴，需要回去解釋相關情況。

4. 健康食品使用心得
    1) 客戶曾使用海洋新產的亮睛亮組膠原蛋白產品，但目前已停止使用，並表示膠原飲效果不佳。
    2) 客戶暫時不考慮購買葉黃素或膠原蛋白產品，因為效果不一定符合期待，且最近有四千元的支出。
    3) 客戶考慮使用東森幣購買粒線體相關產品。

5. 禁忌
    1) 客戶表示不需要加購葉黃素或魚油。
    2) 客戶最近不急於購買電風扇，並表示會留意相關優惠。",1
24825841,女,60.0,台東縣鹿野鄉,Z,金牛座,7557,否,否,否,否,否,是,是,否,29999.23808,16,6807.6190400000005,6,2075.23809,2,1123.80952,1,951.42857,1,3969.5238,4,3969.5238,4,2075.23809,2,1123.80952,1,951.42857,1,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
24839807,男,55.0,新北市中和區,D+,白羊座,7546,否,否,否,否,否,否,是,否,48987.61906,19,29577.14285,11,26748.571420000004,9,19980.95238,2,0.0,0,17142.85714,1,17142.85714,1,17142.85714,1,17142.85714,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
24850382,女,68.0,高雄市三民區,C,獅子座,7539,否,否,是,是,否,是,是,否,497590.95236000005,185,91062.85714,41,64785.714280000015,23,47758.09524,10,3588.57143,2,354540.95237,88,56840.95238000002,19,35790.47619,6,33232.38095,3,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶的媽媽最近去世，這段時間狀態不太好。
    2) 客戶有一個女兒，女兒會購買保健品和寄東西給她，並負責購買家庭用品如衛生紙。
    3) 客戶提到有小孩，早上需要送小孩去讀書，並計劃帶小朋友去清境農場度假。
    4) 客戶的朋友有兩個兒子是醫生。

2. 健康狀況
    1) 客戶目前身體健康，但提到自己年紀大了，需要運動以避免肌少症。
    2) 客戶有敏感性膚質，對於使用新產品較為謹慎。
    3) 客戶目前在醫院，並提到最近狀態不太好。

3. 職業背景
    1) 客戶已經退休。
    2) 客戶提到自己有運動習慣，並有去健身房運動。

4. 健康食品使用心得
    1) 客戶有在服用B群，但提到買了一盒還沒開始吃，並詢問一天的劑量。
    2) 客戶有服用仁丹，目前每天服用一包，之前是一天兩包，並提到包裝與之前購買的不同。
    3) 客戶提到一定要服用益生菌，但之前購買的益生菌效果不明顯，目前計劃購買一組試用。
    4) 客戶曾訂購粒線體產品，早上起床空腹時搭配兩三百cc的水飲用，對效果感覺一般，認為需要再喝一段時間才能確定。
    5) 客戶曾購買過日本妍美会的產品。
    6) 客戶之前購買的雞精是給媽媽喝的，自己也有喝過，但現在已經沒有在訂購。
    7) 客戶表示目前只想先試一個療程的保健品，喝完後再考慮是否繼續購買。

5. 禁忌
    1) 客戶表示沒有購買燕窩的需求。
    2) 客戶提到以前有吃黑米，但因小朋友不吃，現在比較少吃。
    3) 客戶提到有很多精油還未開封使用。",1
24852751,女,60.0,新北市林口區,E,水瓶座,7537,否,否,否,是,否,是,否,否,379963.52371,203,87828.57138,46,36295.23807000001,17,0.0,0,8095.2381,1,83009.52378999999,23,24796.19046,8,11104.7619,3,0.0,0,8095.2381,1,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶提到家中有警衛。
    2) 客戶過年通常在家裡吃烏魚子。

2. 健康狀況
    1) 客戶有慢性病，已服用醫生開的藥三到四年。
    2) 客戶因健康問題，醫生建議不能服用保健食品，包括魚油等產品。
    3) 客戶曾在手背上打過玻尿酸，但因健康問題醫生建議不能再打。
    4) 客戶年紀較大，對健康問題更加關注。

3. 職業背景
    1) 客戶提到自己住在領口並有練做。
    2) 客戶表示自己比較忙，外食較多，很少在家裡開火。

4. 健康食品使用心得
    1) 客戶幾乎每天服用益生菌，偏好粉狀益生菌而非膠囊型態。
    2) 客戶最近購買了很多益生菌，目前存貨充足，曾詢問是否有臺塑生技的蔓越莓益生菌。
    3) 客戶不吃營養食品，也不使用健康食品，並表示需要遵循醫生建議。

5. 禁忌
    1) 客戶因健康問題，醫生建議不能服用保健食品，包括魚油等產品。
    2) 客戶不使用防曬產品。",1
24853605,男,75.0,桃園市龜山區,B,天蠍座,7537,否,否,是,否,否,是,是,否,2130729.714299999,546,416639.04761000007,81,112180.00001000002,15,110294.28572,14,0.0,0,1690980.0,276,359145.71425,51,108584.76191000004,13,108584.76191000002,13,0.0,0,是,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶家中有四個人，包括三個小孩，其中兩個在國外，一個住院，還有一位孫子。
    2) 客戶提到女兒年輕，年齡約在二十至三十歲之間，能力很強且有工作，曾經離婚。
    3) 客戶提到小孩目前讀三年級，另一位小孩今年十年級，年齡約十二歲。
    4) 客戶提到全家人住在一起，並且全家人會一起玩遊戲到晚上十一點多。
    5) 客戶提到小孩代謝能力快，會自己開電風扇，並計劃帶小朋友去綠心牧場看動物。

2. 健康狀況
    1) 客戶有血糖偏高的問題，糖化血色素數值為6.4至6.82，空腹血糖值為115至128，並有服用降血糖藥物。
    2) 客戶有腸胃炎病史，冬天血液循環較差，並每年需花費數萬元進行總關節炎相關治療。
    3) 客戶表示目前沒有高血壓，血壓正常，曾有高血脂但已控制下來。
    4) 客戶有慢性處方簽，定期進行健康檢查，包括血糖和腎功能檢測，每三個月檢查一次。
    5) 客戶提到不吃水果，因為升糖指數高，並提到最近吃泡麵會造成水腫。

3. 職業背景
    1) 客戶目前未提及具體職業，但表示每月固定花費約兩萬元，並租用停車場，每月租金為兩千元。
    2) 客戶提到目前還在台北轉站，並表示二十五號有人會先過去，二十六號早上要出門。

4. 健康食品使用心得
    1) 客戶有服用多種保健食品，包括苦瓜胜肽、葉黃素、活泉幹細胞、南瓜籽油、龜鹿膠、褐藻糖膠、蚓激酶、滑精量身產品等。
    2) 客戶每天服用四顆保健食品，固定吃苦瓜胜肽和益生菌，苦瓜胜肽一天服用四顆，早晚各兩顆，感覺筋骨比較不會痛。
    3) 客戶每天吃兩顆葉黃素，早晚各一次，感覺眼睛有比較亮，家中葉黃素尚未開封，且未完全使用。
    4) 客戶曾服用活泉幹細胞產品，感覺效果穩定，並曾使用九胜肽產品。
    5) 客戶提到媳婦曾使用過印加果油，且對特定品牌有偏好。
    6) 客戶表示曾服用蚓激酶保健品，效果穩定血糖，並曾購買褐藻糖膠，使用時間約為三至四年前。
    7) 客戶提到滑精量身產品效果沒有特別改變，感覺一樣。

5. 禁忌
    1) 客戶不喜歡某些保健品的味道，影響使用意願，並不喜歡芝麻湯圓。
    2) 客戶不喜歡刷卡支付，選擇貨到付款方式。
    3) 客戶提到對於單人套餐超過三千元的餐飲沒有消費經驗，並對舉辦的活動如跳舞、唱歌等不感興趣。
    4) 客戶對口罩過敏，不習慣佩戴口罩。",1
24864508,女,58.0,高雄市大寮區,D+,白羊座,7528,否,否,否,否,否,否,是,否,133337.61905,46,15394.28571,5,12647.61905,1,12647.61905,1,0.0,0,53640.95239,10,14441.90476,4,12647.61905,1,12647.61905,1,0.0,0,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶提到她的先生也可以一起使用益生菌。
    2) 客戶購買的益生菌主要是給先生食用，因為先生之前有排便不順的問題。
    3) 客戶提到她先生已經習慣食用韓國的益生菌。

2. 健康狀況
    1) 客戶表示她不一定每天排便，但至少兩天內會排便一次。
    2) 客戶提到她之前購買過褐藻糖膠，主要是為了解決氣管不順的問題。
    3) 客戶目前不需要物理性防曬產品，因為皮膚過敏。

3. 職業背景
    1) 客戶提到她現在還在忙，未提及具體職業。

4. 健康食品使用心得
    1) 客戶已經開始服用挺立鈣，但之前曾忘記服用，並選擇加購一組挺立鈣加強錠。
    2) 客戶提到她之前在購物台購買過日常用品、葉黃素和幹細胞等保健品，幹細胞產品是購物台前五名的產品。
    3) 客戶目前沒有在使用葉黃素。
    4) 客戶提到她想購買益生菌，並希望益生菌能夠改善腸道健康。
    5) 客戶提到她最近有在交流堅果，並想購買萬歲牌的小包裝堅果。

5. 禁忌
    1) 客戶目前不需要保養品。
    2) 客戶目前不需要物理性防曬產品，因為皮膚過敏。",1
24867358,女,49.0,宜蘭縣羅東鎮,D,天秤座,7526,否,否,是,否,否,否,是,否,90056.80948999999,48,12291.42857,8,1140.95238,2,1140.95238,2,0.0,0,15578.09523,7,1711.42857,3,1140.95238,2,1140.95238,2,0.0,0,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,,1
24870002,女,77.0,台中市大肚區,Z,天蠍座,7524,是,否,否,否,否,是,是,否,331335.19044000003,121,69954.28571999999,13,12747.61905,3,0.0,0,12048.57143,2,275444.76193000004,75,68312.38096,11,12048.57143,2,0.0,0,12048.57143,2,否,否,是,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶有兒子和媳婦，兒子已經上班，媳婦每天工作，兩人曾幫忙購買商品。
    2) 客戶有一名孫女，目前一歲三個月大，健康狀況良好，但語言發展稍慢，四個月大時進入托嬰中心，現在仍在托嬰中心。
    3) 客戶平時在週六和週日會照顧孫女，幫她洗澡、餵食。
    4) 客戶的母親健康狀況不佳，生活品質差，脾氣壞，需調血壓，曾因肺部發炎住院，目前已拔掉尿管，但不太認識人。
    5) 客戶的妹妹堅持不開刀治療乳癌，選擇中藥和氣功，導致病情惡化。
    6) 客戶的妹妹的丈夫非常疼愛她。
    7) 客戶和四五個姐妹每週會探望住在安養中心的朋友。
    8) 客戶的家人曾從美國回來。
    9) 客戶家中有一隻八歲的中型犬，活動力很好，需注意保暖，還有一隻妹妹的狗需要幫忙照顧。

2. 健康狀況
    1) 客戶有高血壓、糖尿病、血糖偏高、尿酸偏高和心臟病等慢性病，並有家族遺傳的高血壓和心臟病。
    2) 客戶曾因乳癌開刀，進行了六次化療，但未完成十二次療程。
    3) 客戶年紀大了，體力變差，記憶力和反應能力逐漸變差，感冒持續了一個月才好，目前仍有咳嗽症狀。
    4) 客戶已接種六劑疫苗，每年進行健康檢查，醫生建議改為每年追蹤一次。
    5) 客戶每天進行30至40分鐘的人工運動。

3. 職業背景
    1) 客戶目前在台中營業。
    2) 客戶的助理每年更換一次。

4. 健康食品使用心得
    1) 客戶目前服用鈣片、B群、葉黃素、益生菌和魚油等保健食品，從58歲開始服用。
    2) 客戶曾考慮停止服用某種保健食品以觀察效果。
    3) 客戶訂購了一盒氨基酸產品，計劃從七號開始服用，並已收到產品，剛開始飲用時覺得味道苦，後來習慣了。
    4) 客戶認為三得利的產品高檔，且一瓶即可滿足需求，目前使用三得利的橘色小瓶保養品。
    5) 客戶曾使用歐系面霜，現在使用自然美品牌保養品，並認為效果不錯。

5. 禁忌
    1) 客戶不能吃甜食和某些特定食物。
    2) 客戶不吃魚類和水生動物。
    3) 客戶控制飲食，避免大量進食和面食。",1
24876214,女,58.0,桃園市桃園區,B,金牛座,7519,否,是,是,否,否,是,是,否,544209.38105,181,370080.95241,107,133983.80952000004,20,110438.09524,5,7297.14285,3,213858.09524,29,184715.23811000003,21,122397.14286000002,12,110438.09523999998,5,2171.42857,1,否,否,否,否,否,否,0,否,否,否,否,否,0,否,否,否,"1. 家庭關係
    1) 客戶提到她沒有與父母同住。
    2) 客戶表示家中應該有人可以幫忙代收快遞。

2. 健康狀況
    1) 客戶提到現在吃東西吃不了那麼多，腸胃沒以前那麼好。
    2) 客戶的皮膚是混合性膚質，額頭和臉頰比較乾，但其他地方會出油。
    3) 客戶提到有時候吃太多保健品也不好。

3. 職業背景
    1) 客戶目前在醫院上班，工作很忙碌，屬於正常生活。
    2) 客戶表示不需要談論自己的工作行業。

4. 健康食品使用心得
    1) 客戶曾購買過活泉幹細胞產品，並對其效果表示認可，該產品為膠囊形式，用口服代替注射。
    2) 客戶之前有買保健食品給長輩吃。
    3) 客戶對燕窩產品有興趣，並考慮購買一組作為母親節禮物，去年也曾購買過燕窩產品。
    4) 客戶之前訂購過萬歲牌純堅果，並再次訂購兩箱。
    5) 客戶提到目前還在使用之前購買的洗髮精，並表示該產品蠻好用的。
    6) 客戶認為美容產品需要使用一段時間才能看到效果，但未明確表示感興趣。

5. 禁忌
    1) 客戶表示不需要購買葉黃素產品。
    2) 客戶不打算購買平安米，因為朋友最近給了她一些其他的。
    3) 客戶提到不喜歡分期付款，選擇一次性付款。",1
